transaction_id,timestamp,customer_id,merchant_type,merchant_name,amount
c3dfe263-1f3c-4b4a-b7e5-0ad710d8a6d1,2023-01-02T22:04:21Z,cust_17,Contracted Services,Merchant 57,489.51
d4b8fa5f-c27d-4dac-b53b-6966abd92750,2023-01-02T23:13:54Z,cust_48,Lodging,Merchant 76,47.84
4d3b5f1d-e1b2-47e7-b39f-52495b0c9d46,2023-01-03T00:14:56Z,cust_32,Agricultural Services,Merchant 56,45.59
553aaa8b-76f4-48d7-bb6d-1a719442ffe3,2023-01-03T01:36:55Z,cust_7,Government Services,Merchant 93,872.88
785db350-56fc-4a9b-b752-d26dfb6bb772,2023-01-03T02:59:52Z,cust_47,Car Rental,Merchant 97,822.87
05c27f15-11a6-44a0-9b89-c5c0d9859efe,2023-01-03T04:14:04Z,cust_41,Professional Services and Membership Organizations,Merchant 40,147.4
1c99b89c-b495-4ef5-b134-c624fdedb4c6,2023-01-03T05:17:07Z,cust_9,Professional Services and Membership Organizations,Merchant 5,669.71
863a0b31-4de6-43ea-bf57-a49c0000a773,2023-01-03T06:22:59Z,cust_23,Professional Services and Membership Organizations,Merchant 92,207.89
3fc79641-2b04-47e0-8a09-ad92a618cfd9,2023-01-03T07:43:57Z,cust_9,Miscellaneous Stores,Merchant 1,180.07
67e28ba8-80c7-4992-9a08-33c1a31ad649,2023-01-03T08:42:53Z,cust_38,Clothing Stores,Merchant 79,612.87
de9ec129-a34e-4a67-ae16-2b7fc6abff32,2023-01-03T10:06:47Z,cust_16,Business Services,Merchant 2,433.3
ae268043-efe1-4d67-adcf-65b96786c63e,2023-01-03T11:31:23Z,cust_42,Retail Outlet Services,Merchant 34,36.21
ffaa895b-8501-4ad0-af9b-e87e44528454,2023-01-03T12:34:32Z,cust_41,Clothing Stores,Merchant 35,506.52
a5b79275-744e-4e26-8b1b-3da99806a27d,2023-01-03T13:33:52Z,cust_47,Government Services,Merchant 63,752.06
dc708e75-5c83-406a-81d0-b47da4e7fa72,2023-01-03T14:34:04Z,cust_40,Lodging,Merchant 19,119.02
0b96ec0f-6045-4f35-b7d3-687f8245d9f6,2023-01-03T15:16:42Z,cust_41,Business Services,Merchant 50,441.59
57569050-8a3b-4a4e-95fe-e9e0edc9e16d,2023-01-03T15:59:24Z,cust_20,Lodging,Merchant 16,130.92
6a5aa06e-99b0-4301-be71-49934d919760,2023-01-03T17:05:46Z,cust_34,Contracted Services,Merchant 84,287.46
621c26c7-1d4f-41d0-8702-01db089e43b5,2023-01-03T17:53:16Z,cust_32,Lodging,Merchant 17,426.1
8faee0a8-9d63-423f-a54f-4fa94f521211,2023-01-03T19:12:07Z,cust_9,Miscellaneous Stores,Merchant 39,322.6
4f01ef0a-9111-4386-8071-d323089a3407,2023-01-03T20:11:26Z,cust_46,Transportation Services,Merchant 12,522.62
f6e04469-761d-4276-8ce6-eccb15bb5470,2023-01-03T21:24:20Z,cust_35,Car Rental,Merchant 55,156.94
7c45c278-b040-4d6a-963d-5707fccdb84c,2023-01-03T22:33:13Z,cust_44,Government Services,Merchant 63,431.28
08ca7006-5498-4bbb-9d1c-799b70ed104f,2023-01-03T23:33:39Z,cust_45,Miscellaneous Stores,Merchant 51,379.18
cce89f74-4126-4077-9c45-410bcd4e8143,2023-01-04T00:57:35Z,cust_13,Contracted Services,Merchant 10,196.7
f9b20e49-0ad1-466b-9bd2-bc6dfa8623c4,2023-01-04T02:21:48Z,cust_0,Transportation Services,Merchant 45,704.6
37fb3ed3-2e07-402c-8507-d41e1d353506,2023-01-04T03:24:58Z,cust_5,Contracted Services,Merchant 77,213.93
fdca9d88-57eb-4601-8cfb-7e4f3a6d9a4e,2023-01-04T04:49:29Z,cust_49,Transportation Services,Merchant 26,91.78
555ac5c6-772f-4b11-9c2d-bc4003f93eda,2023-01-04T05:58:57Z,cust_17,Car Rental,Merchant 96,212.48
aaa2a91d-cb2f-4135-bf48-9ce51f6839ef,2023-01-04T07:17:26Z,cust_30,Transportation Services,Merchant 85,789.52
6c4354da-636b-4148-bad5-660379c9da7a,2023-01-04T08:21:10Z,cust_40,Car Rental,Merchant 9,237.36
0962e295-9f54-4a02-a8c9-24da16f05ce3,2023-01-04T09:18:37Z,cust_24,Clothing Stores,Merchant 48,878.99
cf01db29-8cd0-406f-9688-931f841f3e15,2023-01-04T10:14:34Z,cust_12,Professional Services and Membership Organizations,Merchant 99,1041.67
33636f5f-27f2-450f-9bd9-650964887aca,2023-01-04T11:05:28Z,cust_36,Contracted Services,Merchant 95,634.17
b0d7a6ea-5ec4-48d7-a12a-454e8561e047,2023-01-04T12:20:21Z,cust_9,Miscellaneous Stores,Merchant 39,525.83
fc18459e-c8ea-4f24-bf98-0d90eda282fa,2023-01-04T13:27:43Z,cust_6,Transportation Services,Merchant 85,440.7
f6c24d22-3b32-4828-98a1-368c00162dcd,2023-01-04T14:11:15Z,cust_17,Clothing Stores,Merchant 72,548.81
6f7c9205-08dc-458a-a8e6-2796a52d1799,2023-01-04T15:04:04Z,cust_13,Government Services,Merchant 60,30.29
c8043c16-9999-45ab-8a15-a8005acaf0e3,2023-01-04T16:20:18Z,cust_13,Utility Services,Merchant 70,83.67
e59cd595-6ca2-4cbf-b35a-54077b9f5fce,2023-01-04T17:08:19Z,cust_36,Clothing Stores,Merchant 0,570.99
9725c060-97d2-4e3d-b1ed-db72cd1ef70c,2023-01-04T18:31:42Z,cust_42,Airlines,Merchant 14,136.58
c353be47-cc1f-465a-97e8-4221ec48f719,2023-01-04T19:28:39Z,cust_3,Professional Services and Membership Organizations,Merchant 24,335.86
0d64abf1-43ad-4bc7-8994-3abbd80b37b9,2023-01-04T20:38:58Z,cust_46,Professional Services and Membership Organizations,Merchant 40,248.76
b36baa38-b1b6-4ff8-b5cc-aa491f1c48ec,2023-01-04T21:43:31Z,cust_4,Professional Services and Membership Organizations,Merchant 30,871.68
9a35aa0f-51f1-491c-b18c-d73781ee7617,2023-01-04T22:28:14Z,cust_48,Professional Services and Membership Organizations,Merchant 21,50.21
8f5d5a1e-ece6-47b1-ac77-5cf7509489f2,2023-01-04T23:31:02Z,cust_11,Agricultural Services,Merchant 27,178.1
bf7d1297-7988-4d38-81d9-d2cebf7f15f8,2023-01-05T00:22:30Z,cust_10,Contracted Services,Merchant 78,638.09
766274a4-0c6d-4f66-80d5-f4d755c74abd,2023-01-05T01:06:53Z,cust_32,Transportation Services,Merchant 42,1151.09
e3aa41c4-2dbd-4448-96cf-cac2e51c1b56,2023-01-05T02:30:41Z,cust_21,Professional Services and Membership Organizations,Merchant 90,818.05
f44ff8c6-631f-4280-86b2-b1e9f5a71690,2023-01-05T03:26:30Z,cust_30,Lodging,Merchant 7,68.09
d9823728-a887-4c1c-a064-2687a1b88b93,2023-01-05T04:17:53Z,cust_49,Professional Services and Membership Organizations,Merchant 30,1046.61
0e794984-ca65-4889-b297-46c84404dec3,2023-01-05T05:18:32Z,cust_42,Airlines,Merchant 37,411.56
cd6552b7-0b43-47bf-a0f9-8472d5b74e8b,2023-01-05T06:04:56Z,cust_21,Contracted Services,Merchant 43,280.24
60b3e665-a67a-45c8-a4bd-2f9e5baef9d6,2023-01-05T06:58:49Z,cust_25,Agricultural Services,Merchant 80,82.51
c764e33c-10a6-4d1d-abe0-98aa82aad79d,2023-01-05T08:00:37Z,cust_0,Retail Outlet Services,Merchant 81,394.94
182ede2b-4b3f-4871-aedf-6e1e8b11ad98,2023-01-05T09:07:55Z,cust_14,Retail Outlet Services,Merchant 33,167.59
61421323-1c5d-434c-ba3f-6359c8490803,2023-01-05T10:11:25Z,cust_0,Professional Services and Membership Organizations,Merchant 92,243.27
8ba6c784-f5bb-452a-9709-aedb607c54b7,2023-01-05T10:56:17Z,cust_38,Lodging,Merchant 18,58.01
cf17a717-1c70-43b2-9264-1d73e1fce101,2023-01-05T12:04:20Z,cust_38,Government Services,Merchant 13,139.14
114aba81-e283-44c3-b1d5-ef433604efc8,2023-01-05T12:48:45Z,cust_33,Transportation Services,Merchant 85,228.44
e6c35bec-8ce9-461f-98c1-46573825b006,2023-01-05T13:36:29Z,cust_3,Transportation Services,Merchant 3,184.24
8b066a03-792b-4961-9a22-ed234bf9b13a,2023-01-05T14:56:46Z,cust_10,Agricultural Services,Merchant 53,213.2
31357645-0295-4237-9ef6-e0aa07cd26f2,2023-01-05T16:02:35Z,cust_0,Airlines,Merchant 94,48.57
83256f2b-1ba2-4041-aa3a-a863baa5d740,2023-01-05T16:58:26Z,cust_39,Agricultural Services,Merchant 73,75.26
030dbb00-fb83-4c43-9038-9a6857390c43,2023-01-05T18:23:22Z,cust_33,Transportation Services,Merchant 45,403.79
98e49c37-3b19-47ff-be0d-a856fde8cec5,2023-01-05T19:40:06Z,cust_11,Government Services,Merchant 49,1102.81
231944e9-1da4-49bc-81a2-525355549463,2023-01-05T20:35:13Z,cust_15,Professional Services and Membership Organizations,Merchant 46,380.45
493300a5-0eb6-4c07-a140-94b1b6a682af,2023-01-05T21:48:32Z,cust_43,Utility Services,Merchant 22,74.45
90007eaa-6fd1-4126-8819-9733eb37099d,2023-01-05T23:05:32Z,cust_19,Lodging,Merchant 66,22.04
73e54baa-7a32-464d-8113-968c0ce12899,2023-01-06T00:12:59Z,cust_27,Miscellaneous Stores,Merchant 71,96.74
53810c83-e5d6-4c84-8cbf-bb0a1625167e,2023-01-06T00:55:30Z,cust_42,Retail Outlet Services,Merchant 33,53.31
7b888a47-d51a-4af5-880a-e414ad25ef6d,2023-01-06T02:04:45Z,cust_34,Utility Services,Merchant 70,123.49
e75e1c60-a1d0-4aa9-a96f-7db74821da66,2023-01-06T03:27:22Z,cust_1,Professional Services and Membership Organizations,Merchant 30,158.71
24105806-8f0c-4da7-9e37-cc5f8df40020,2023-01-06T04:19:01Z,cust_44,Contracted Services,Merchant 36,17.73
ac8d7d12-3e85-4f99-a6b1-628072777723,2023-01-06T05:27:40Z,cust_48,Clothing Stores,Merchant 67,116.03
35b0d8a5-a60b-4d6b-a593-9acc30381831,2023-01-06T06:20:17Z,cust_19,Professional Services and Membership Organizations,Merchant 99,995.31
c6b5096d-6647-453f-9e00-7745e4c85e4e,2023-01-06T07:32:35Z,cust_21,Agricultural Services,Merchant 27,536.14
fd513686-2802-48fe-98bb-e74def9bac93,2023-01-06T08:39:43Z,cust_23,Professional Services and Membership Organizations,Merchant 5,845.84
2c483ed5-cf15-478e-be07-a99730c14d42,2023-01-06T09:26:25Z,cust_15,Clothing Stores,Merchant 0,92.3
fb0f8ca4-0c4e-4f7b-9a75-c8b59d612459,2023-01-06T10:18:11Z,cust_35,Contracted Services,Merchant 10,251.53
99db92f4-e8db-4a7e-8237-3e05d00e99f7,2023-01-06T11:16:17Z,cust_20,Agricultural Services,Merchant 87,124.76
18832da9-1751-4a70-bc15-5c3abd02c388,2023-01-06T12:28:32Z,cust_21,Government Services,Merchant 49,1544.64
f92ec91c-37d2-4d9f-89aa-43ff76923e57,2023-01-06T13:33:44Z,cust_47,Government Services,Merchant 49,1165.98
4d9bebbe-f7bc-4ae8-87c6-cd4007e185dd,2023-01-06T14:52:11Z,cust_26,Lodging,Merchant 7,132.55
ba6133c8-a50b-4922-af19-adb9b0d8a46d,2023-01-06T15:41:06Z,cust_47,Transportation Services,Merchant 59,161.71
8a9f1632-b679-4005-9999-58cfd517e450,2023-01-06T16:48:02Z,cust_15,Lodging,Merchant 66,6.54
0fa7a035-7c4a-4ecb-8b2f-f23d8a75fa55,2023-01-06T17:59:47Z,cust_49,Transportation Services,Merchant 42,161.89
5b271e6a-4f0c-4d59-918e-d25f7ac23218,2023-01-06T19:21:22Z,cust_8,Agricultural Services,Merchant 27,446.87
1acee0d7-5080-4ca3-9c39-beae6d13ed36,2023-01-06T20:22:39Z,cust_11,Retail Outlet Services,Merchant 88,866.86
131c696e-56ed-47aa-9758-e495e1f4cb36,2023-01-06T21:30:05Z,cust_40,Transportation Services,Merchant 12,229.64
f0457fcb-9d7a-473d-aab0-d45e0575e400,2023-01-06T22:33:20Z,cust_27,Miscellaneous Stores,Merchant 51,908.19
70085f76-e539-4b18-962d-ac255a96a4ba,2023-01-06T23:57:43Z,cust_13,Lodging,Merchant 16,644.85
39e434e7-6760-4dfd-8b92-0aa1af7f996c,2023-01-07T01:11:17Z,cust_19,Clothing Stores,Merchant 35,425.82
f1afb046-30cd-46ba-b2e1-741d83c4ad3b,2023-01-07T02:01:35Z,cust_9,Professional Services and Membership Organizations,Merchant 5,758.05
06035ee7-595f-4016-999b-c6a09acc26c8,2023-01-07T03:00:06Z,cust_8,Retail Outlet Services,Merchant 88,1156.36
2bdce3dd-9ac1-4102-ab63-9ccf67bb1dc8,2023-01-07T03:50:09Z,cust_33,Business Services,Merchant 50,527.34
eb9a6f26-c651-4837-b44d-82caff7c2d24,2023-01-07T04:59:06Z,cust_22,Clothing Stores,Merchant 67,315.39
fb847f9c-d8ef-4886-bc1a-716d7ab072e5,2023-01-07T05:42:50Z,cust_40,Miscellaneous Stores,Merchant 71,100.76
bc8c15e9-a839-4923-a225-5ccb39f715d4,2023-01-07T07:01:34Z,cust_17,Contracted Services,Merchant 4,306.99
cb476999-35c7-42c1-b9a3-2b35be22d596,2023-01-07T08:12:52Z,cust_12,Business Services,Merchant 2,104.4
94d1de75-5e51-4ead-a354-6fffde3b3d26,2023-01-07T09:08:54Z,cust_15,Transportation Services,Merchant 31,1360.49
8236f340-dc67-4b1d-b210-935dcc195ca0,2023-01-07T10:05:46Z,cust_2,Lodging,Merchant 19,211.9
a2b4964c-89ea-4244-8784-7b52a72c9e15,2023-01-07T11:12:06Z,cust_1,Business Services,Merchant 89,451.45
214d6a6a-d52a-4c09-b40d-92881afbda99,2023-01-07T12:30:51Z,cust_39,Car Rental,Merchant 96,116.94
d8021e3a-26b4-4b7d-b3cb-5ad8c86b157a,2023-01-07T13:27:44Z,cust_4,Airlines,Merchant 37,395.01
d3bb01d2-84b1-461b-8d72-ff8f82a8d89e,2023-01-07T14:25:48Z,cust_16,Lodging,Merchant 18,92.83
10922be1-5cca-4e5b-af83-95c9bfd3b086,2023-01-07T15:17:06Z,cust_8,Professional Services and Membership Organizations,Merchant 24,360.73
e47bd7d1-76f0-4b3e-ab3d-52625131075a,2023-01-07T16:13:16Z,cust_5,Miscellaneous Stores,Merchant 39,663.13
36e6caad-c8b9-45e0-bdc5-54921c24445d,2023-01-07T17:04:04Z,cust_46,Contracted Services,Merchant 10,255.75
f281a883-5fb2-4256-8a3a-8f7e3b266d40,2023-01-07T18:27:56Z,cust_39,Retail Outlet Services,Merchant 88,602.02
c6a45a56-020a-4485-929a-d1e12f8b93bc,2023-01-07T19:17:18Z,cust_37,Miscellaneous Stores,Merchant 39,263.49
81a601aa-49ba-41e2-9195-1815d88caaff,2023-01-07T20:19:49Z,cust_48,Contracted Services,Merchant 10,357.39
7ed65edb-250c-4d82-808e-f3b431621aba,2023-01-07T21:11:24Z,cust_15,Clothing Stores,Merchant 0,576.0
fef53f32-b2f1-4955-8214-6c0706e5d810,2023-01-07T22:22:56Z,cust_14,Government Services,Merchant 68,292.08
a778e691-514e-44a3-a6d7-b2523562d0cc,2023-01-07T23:36:48Z,cust_23,Retail Outlet Services,Merchant 25,334.14
32a49e6f-786c-44b5-acbb-fa596c61b048,2023-01-08T00:43:01Z,cust_34,Airlines,Merchant 65,160.84
3451cf21-ea6a-4e99-8eed-31b3498b6059,2023-01-08T01:46:19Z,cust_38,Contracted Services,Merchant 95,85.94
388def04-40dc-4b18-9f6d-b81364174f8a,2023-01-08T03:06:08Z,cust_1,Professional Services and Membership Organizations,Merchant 99,790.62
4af210ad-16aa-412c-a630-e03832fb8eec,2023-01-08T04:25:36Z,cust_47,Transportation Services,Merchant 11,161.53
c6b632ca-0f42-4a43-94a1-cb7849f337b3,2023-01-08T05:35:19Z,cust_17,Transportation Services,Merchant 54,845.25
1435181c-b617-429b-b175-c076a131b9f2,2023-01-08T06:33:42Z,cust_40,Lodging,Merchant 7,312.54
c1870b92-2113-44c9-9d04-b4e1f850cb41,2023-01-08T07:17:21Z,cust_0,Airlines,Merchant 14,1158.27
feec1751-037c-4761-9ac7-c877e74fb8c6,2023-01-08T08:02:30Z,cust_36,Contracted Services,Merchant 10,83.13
147954f8-1cea-491c-abbf-ed4e63ba4f96,2023-01-08T09:13:28Z,cust_21,Professional Services and Membership Organizations,Merchant 23,431.08
94deff85-9095-4d0d-b7cf-9dbd7ca21fc8,2023-01-08T10:35:07Z,cust_34,Airlines,Merchant 65,100.05
c07ea0cf-ad02-4839-b1dd-a0b5e239b281,2023-01-08T11:19:24Z,cust_8,Transportation Services,Merchant 85,862.46
dd50b7b6-d810-4776-8287-1080d3d12363,2023-01-08T12:12:29Z,cust_7,Airlines,Merchant 37,510.22
3ab96fe8-7961-4378-940b-b99700a52492,2023-01-08T13:21:41Z,cust_28,Utility Services,Merchant 32,249.93
46186420-f145-4785-ada6-d16ff82d97f1,2023-01-08T14:08:45Z,cust_20,Utility Services,Merchant 32,156.77
9752f84f-fbf3-4376-a135-c4979ef07986,2023-01-08T15:11:23Z,cust_40,Lodging,Merchant 19,247.66
26430ac0-0826-4b98-a73c-c5412220c5d8,2023-01-08T16:24:14Z,cust_3,Business Services,Merchant 89,493.76
2a70e5cc-0e70-40ec-a50d-436d90365915,2023-01-08T17:44:46Z,cust_27,Lodging,Merchant 16,1030.02
79ad983d-788d-4960-93b5-6f46c076409d,2023-01-08T18:46:51Z,cust_2,Government Services,Merchant 63,219.32
83204f81-741f-4fb8-8334-afc8495c4151,2023-01-08T20:04:32Z,cust_18,Contracted Services,Merchant 61,260.36
a2f09c0c-a36c-4010-8fe8-78c62fbc74bb,2023-01-08T21:25:14Z,cust_1,Miscellaneous Stores,Merchant 58,842.46
0cea27ac-13ae-441e-9aa0-5cfab2654a2d,2023-01-08T22:16:11Z,cust_29,Government Services,Merchant 68,925.8
b5864700-e13e-41c0-b516-b890d766e389,2023-01-08T23:20:34Z,cust_0,Miscellaneous Stores,Merchant 8,598.53
80fbd692-68e5-4460-881c-227143309878,2023-01-09T00:20:57Z,cust_43,Professional Services and Membership Organizations,Merchant 30,1232.64
69f058e1-3c53-435c-bf73-c11f5b745cf1,2023-01-09T01:31:32Z,cust_45,Clothing Stores,Merchant 0,734.5
074dcf53-9440-4136-99c5-481239381366,2023-01-09T02:52:19Z,cust_18,Miscellaneous Stores,Merchant 58,1064.96
dea98955-8406-4654-92a5-6e7ee4a92f67,2023-01-09T04:04:46Z,cust_2,Transportation Services,Merchant 42,967.85
855ce7e7-4468-42b6-9c8d-031f12fb7910,2023-01-09T04:49:59Z,cust_23,Professional Services and Membership Organizations,Merchant 30,1031.65
bcdd2668-6f90-4e96-8502-583b05e600dc,2023-01-09T05:43:27Z,cust_24,Utility Services,Merchant 86,455.37
155127bb-27fe-4d0b-a247-7027bea4c739,2023-01-09T06:56:58Z,cust_37,Contracted Services,Merchant 84,389.36
a1fc95cf-9aa1-4f5b-bea0-2d8fb44a2862,2023-01-09T08:12:50Z,cust_35,Lodging,Merchant 17,74.23
976b7f59-4b8c-463a-81bf-a994ee387a9d,2023-01-09T09:33:27Z,cust_44,Utility Services,Merchant 86,355.01
7bcc2f6c-b2f1-468e-a272-2baf1d73b907,2023-01-09T10:44:53Z,cust_15,Business Services,Merchant 89,240.82
aeac9823-fb14-4c76-844f-83659308ada4,2023-01-09T11:35:08Z,cust_25,Professional Services and Membership Organizations,Merchant 23,340.1
e217de92-6f61-4fde-a533-8dced6c96627,2023-01-09T12:42:20Z,cust_11,Business Services,Merchant 82,657.62
0e2cfba8-3a32-4b8f-99d0-7b7b1dc0f655,2023-01-09T13:58:26Z,cust_20,Contracted Services,Merchant 61,728.4
7594fbfe-7b45-4254-89c9-2f771e40bbf2,2023-01-09T15:08:08Z,cust_19,Contracted Services,Merchant 78,878.21
1fe34bcd-c836-43c3-9b4c-eea357fef1ba,2023-01-09T16:27:34Z,cust_40,Professional Services and Membership Organizations,Merchant 99,348.42
8f29433c-8a09-48fa-8178-c8efc694fa0e,2023-01-09T17:26:48Z,cust_2,Agricultural Services,Merchant 53,104.32
5b679a97-757e-4452-ab6a-3cf7a5ebfea1,2023-01-09T18:36:52Z,cust_27,Contracted Services,Merchant 57,518.8
808c96f0-b15e-4b72-a7bb-f317a0aea096,2023-01-09T19:59:53Z,cust_49,Government Services,Merchant 13,442.86
192618f1-9ac0-4f50-9679-4b6d33e7bd68,2023-01-09T20:46:04Z,cust_34,Lodging,Merchant 7,360.85
8660c3ea-62d6-4fe4-a242-5c238b64ba57,2023-01-09T21:28:39Z,cust_35,Retail Outlet Services,Merchant 88,743.41
06951f92-1edf-4606-9469-70e7de0d8b23,2023-01-09T22:52:13Z,cust_19,Business Services,Merchant 50,267.15
1ca26d6f-f569-4a5e-a6e5-38c13f3f2efc,2023-01-09T23:45:02Z,cust_11,Retail Outlet Services,Merchant 33,100.15
88094d3a-90cc-4c72-a51c-7dfbfda772e0,2023-01-10T01:03:54Z,cust_8,Professional Services and Membership Organizations,Merchant 46,188.57
c46bd480-970d-4a85-9bb5-c7480c996fb5,2023-01-10T01:49:48Z,cust_29,Miscellaneous Stores,Merchant 1,798.67
713f1c8b-0e47-4576-9585-2f428a8e5792,2023-01-10T02:39:16Z,cust_27,Car Rental,Merchant 9,774.63
55bc7d7d-e630-4dd6-96f7-c903dd012ad3,2023-01-10T03:46:47Z,cust_39,Utility Services,Merchant 6,527.45
d7b49576-b0e6-4f61-a049-a7288244e920,2023-01-10T05:10:30Z,cust_45,Agricultural Services,Merchant 56,78.76
c8c12698-6923-4bce-b01c-9d370b467d87,2023-01-10T06:19:03Z,cust_25,Professional Services and Membership Organizations,Merchant 30,1040.96
3d42a840-6db9-4e55-89af-b6c919fd3f73,2023-01-10T07:04:36Z,cust_44,Professional Services and Membership Organizations,Merchant 23,153.42
1242054e-f592-4691-b112-3e397c927814,2023-01-10T08:05:53Z,cust_16,Government Services,Merchant 93,843.72
8329239e-da92-4f0e-b90c-d4bbffd9a029,2023-01-10T09:30:48Z,cust_28,Government Services,Merchant 68,512.25
