timestamp,name,value,unit,instrument
2023-01-01T05:00:00Z,discharge,858.89829,gallon,instr00001
2023-01-01T05:00:00Z,withdrawal,297.43041,gallon,instr00002
2023-01-01T05:00:00Z,discharge,645.01645,gallon,instr00002
2023-01-01T05:00:00Z,withdrawal,105.47537,gallon,instr00003
2023-01-01T05:00:00Z,discharge,805.76146,gallon,instr00003
2023-01-01T05:00:00Z,withdrawal,780.56521,gallon,instr00004
2023-01-01T05:00:00Z,discharge,803.70335,gallon,instr00004
2023-01-01T06:00:00Z,withdrawal,860.13944,gallon,instr00000
2023-01-01T06:00:00Z,discharge,588.07903,gallon,instr00000
2023-01-01T06:00:00Z,withdrawal,849.2422,gallon,instr00001
2023-01-01T06:00:00Z,discharge,731.45429,gallon,instr00001
2023-01-01T06:00:00Z,withdrawal,813.6241,gallon,instr00002
2023-01-01T06:00:00Z,discharge,477.47336,gallon,instr00002
2023-01-01T06:00:00Z,withdrawal,998.29165,gallon,instr00003
2023-01-01T06:00:00Z,discharge,36.21519,gallon,instr00003
2023-01-01T06:00:00Z,withdrawal,911.40607,gallon,instr00004
2023-01-01T06:00:00Z,discharge,203.69734,gallon,instr00004
2023-01-01T07:00:00Z,withdrawal,985.23881,gallon,instr00000
2023-01-01T07:00:00Z,discharge,464.12441,gallon,instr00000
2023-01-01T07:00:00Z,withdrawal,58.93381,gallon,instr00001
2023-01-01T07:00:00Z,discharge,557.66833,gallon,instr00001
2023-01-01T07:00:00Z,withdrawal,905.47036,gallon,instr00002
2023-01-01T07:00:00Z,discharge,609.21122,gallon,instr00002
2023-01-01T07:00:00Z,withdrawal,386.16316,gallon,instr00003
2023-01-01T07:00:00Z,discharge,442.82605,gallon,instr00003
2023-01-01T07:00:00Z,withdrawal,612.20519,gallon,instr00004
2023-01-01T07:00:00Z,discharge,861.2192,gallon,instr00004
2023-01-01T08:00:00Z,withdrawal,280.99698,gallon,instr00000
2023-01-01T08:00:00Z,discharge,855.8813,gallon,instr00000
2023-01-01T08:00:00Z,withdrawal,943.4816,gallon,instr00001
2023-01-01T08:00:00Z,discharge,233.6738,gallon,instr00001
2023-01-01T08:00:00Z,withdrawal,514.17931,gallon,instr00002
2023-01-01T08:00:00Z,discharge,776.86391,gallon,instr00002
2023-01-01T08:00:00Z,withdrawal,208.45868,gallon,instr00003
2023-01-01T08:00:00Z,discharge,362.76442,gallon,instr00003
2023-01-01T08:00:00Z,withdrawal,461.74657,gallon,instr00004
2023-01-01T08:00:00Z,discharge,377.80102,gallon,instr00004
2023-01-01T09:00:00Z,withdrawal,923.91322,gallon,instr00000
2023-01-01T09:00:00Z,discharge,951.1868,gallon,instr00000
2023-01-01T09:00:00Z,withdrawal,327.69735,gallon,instr00001
2023-01-01T09:00:00Z,discharge,850.30665,gallon,instr00001
2023-01-01T09:00:00Z,withdrawal,522.35262,gallon,instr00002
2023-01-01T09:00:00Z,discharge,908.18282,gallon,instr00002
2023-01-01T09:00:00Z,withdrawal,86.76537,gallon,instr00003
2023-01-01T09:00:00Z,discharge,669.99392,gallon,instr00003
2023-01-01T09:00:00Z,withdrawal,257.7902,gallon,instr00004
2023-01-01T09:00:00Z,discharge,447.00547,gallon,instr00004
2023-01-01T10:00:00Z,withdrawal,351.3627,gallon,instr00000
2023-01-01T10:00:00Z,discharge,398.52519,gallon,instr00000
2023-01-01T10:00:00Z,withdrawal,96.60992,gallon,instr00001
2023-01-01T10:00:00Z,discharge,734.9031,gallon,instr00001
2023-01-01T10:00:00Z,withdrawal,973.92152,gallon,instr00002
2023-01-01T10:00:00Z,discharge,795.35894,gallon,instr00002
2023-01-01T10:00:00Z,withdrawal,877.05112,gallon,instr00003
2023-01-01T10:00:00Z,discharge,901.50224,gallon,instr00003
2023-01-01T10:00:00Z,withdrawal,492.50682,gallon,instr00004
2023-01-01T10:00:00Z,discharge,488.81813,gallon,instr00004
2023-01-01T11:00:00Z,withdrawal,737.01311,gallon,instr00000
2023-01-01T11:00:00Z,discharge,175.64513,gallon,instr00000
2023-01-01T11:00:00Z,withdrawal,687.4122,gallon,instr00001
2023-01-01T11:00:00Z,discharge,800.31608,gallon,instr00001
2023-01-01T11:00:00Z,withdrawal,853.04524,gallon,instr00002
2023-01-01T11:00:00Z,discharge,487.59457,gallon,instr00002
2023-01-01T11:00:00Z,withdrawal,563.64838,gallon,instr00003
2023-01-01T11:00:00Z,discharge,875.58732,gallon,instr00003
2023-01-01T11:00:00Z,withdrawal,610.32495,gallon,instr00004
2023-01-01T11:00:00Z,discharge,245.57112,gallon,instr00004
2023-01-01T12:00:00Z,withdrawal,584.58325,gallon,instr00000
2023-01-01T12:00:00Z,discharge,694.11935,gallon,instr00000
2023-01-01T12:00:00Z,withdrawal,554.89677,gallon,instr00001
2023-01-01T12:00:00Z,discharge,771.34918,gallon,instr00001
2023-01-01T12:00:00Z,withdrawal,420.5522,gallon,instr00002
2023-01-01T12:00:00Z,discharge,674.30989,gallon,instr00002
2023-01-01T12:00:00Z,withdrawal,445.7901,gallon,instr00003
2023-01-01T12:00:00Z,discharge,506.98079,gallon,instr00003
2023-01-01T12:00:00Z,withdrawal,435.10334,gallon,instr00004
2023-01-01T12:00:00Z,discharge,130.61572,gallon,instr00004
2023-01-01T13:00:00Z,withdrawal,318.56584,gallon,instr00000
2023-01-01T13:00:00Z,discharge,862.37655,gallon,instr00000
2023-01-01T13:00:00Z,withdrawal,966.99673,gallon,instr00001
2023-01-01T13:00:00Z,discharge,556.59377,gallon,instr00001
2023-01-01T13:00:00Z,withdrawal,877.78901,gallon,instr00002
2023-01-01T13:00:00Z,discharge,258.22029,gallon,instr00002
2023-01-01T13:00:00Z,withdrawal,539.89912,gallon,instr00003
2023-01-01T13:00:00Z,discharge,745.36726,gallon,instr00003
2023-01-01T13:00:00Z,withdrawal,339.00382,gallon,instr00004
2023-01-01T13:00:00Z,discharge,579.51103,gallon,instr00004
2023-01-01T14:00:00Z,withdrawal,161.44185,gallon,instr00000
2023-01-01T14:00:00Z,discharge,869.75936,gallon,instr00000
2023-01-01T14:00:00Z,withdrawal,45.11067,gallon,instr00001
2023-01-01T14:00:00Z,discharge,791.13942,gallon,instr00001
2023-01-01T14:00:00Z,withdrawal,870.72934,gallon,instr00002
2023-01-01T14:00:00Z,discharge,885.0196,gallon,instr00002
2023-01-01T14:00:00Z,withdrawal,462.70788,gallon,instr00003
2023-01-01T14:00:00Z,discharge,893.5808,gallon,instr00003
2023-01-01T14:00:00Z,withdrawal,340.8086,gallon,instr00004
2023-01-01T14:00:00Z,discharge,164.09766,gallon,instr00004
2023-01-01T15:00:00Z,withdrawal,375.46892,gallon,instr00000
2023-01-01T15:00:00Z,discharge,298.45492,gallon,instr00000
2023-01-01T15:00:00Z,withdrawal,912.98651,gallon,instr00001
2023-01-01T15:00:00Z,discharge,267.98491,gallon,instr00001
2023-01-01T15:00:00Z,withdrawal,774.92342,gallon,instr00002
2023-01-01T15:00:00Z,discharge,336.95731,gallon,instr00002
2023-01-01T15:00:00Z,withdrawal,402.89196,gallon,instr00003
2023-01-01T15:00:00Z,discharge,87.29658,gallon,instr00003
2023-01-01T15:00:00Z,withdrawal,308.53178,gallon,instr00004
2023-01-01T15:00:00Z,discharge,822.3481,gallon,instr00004
2023-01-01T16:00:00Z,withdrawal,187.58824,gallon,instr00000
2023-01-01T16:00:00Z,discharge,573.06545,gallon,instr00000
2023-01-01T16:00:00Z,withdrawal,577.64553,gallon,instr00001
2023-01-01T16:00:00Z,discharge,289.29691,gallon,instr00001
2023-01-01T16:00:00Z,withdrawal,227.50126,gallon,instr00002
2023-01-01T16:00:00Z,discharge,956.1689,gallon,instr00002
2023-01-01T16:00:00Z,withdrawal,371.72623,gallon,instr00003
2023-01-01T16:00:00Z,discharge,88.38995,gallon,instr00003
2023-01-01T16:00:00Z,withdrawal,463.17652,gallon,instr00004
2023-01-01T16:00:00Z,discharge,583.96376,gallon,instr00004
2023-01-01T17:00:00Z,withdrawal,703.01327,gallon,instr00000
2023-01-01T17:00:00Z,discharge,484.903,gallon,instr00000
2023-01-01T17:00:00Z,withdrawal,986.03173,gallon,instr00001
2023-01-01T17:00:00Z,discharge,113.56807,gallon,instr00001
2023-01-01T17:00:00Z,withdrawal,141.31085,gallon,instr00002
2023-01-01T17:00:00Z,discharge,616.29558,gallon,instr00002
2023-01-01T17:00:00Z,withdrawal,809.50115,gallon,instr00003
2023-01-01T17:00:00Z,discharge,856.12929,gallon,instr00003
2023-01-01T17:00:00Z,withdrawal,403.67967,gallon,instr00004
2023-01-01T17:00:00Z,discharge,817.65416,gallon,instr00004
2023-01-01T18:00:00Z,withdrawal,438.45572,gallon,instr00000
2023-01-01T18:00:00Z,discharge,993.81844,gallon,instr00000
2023-01-01T18:00:00Z,withdrawal,23.29567,gallon,instr00001
2023-01-01T18:00:00Z,discharge,292.42226,gallon,instr00001
2023-01-01T18:00:00Z,withdrawal,746.14693,gallon,instr00002
2023-01-01T18:00:00Z,discharge,680.07067,gallon,instr00002
2023-01-01T18:00:00Z,withdrawal,702.41901,gallon,instr00003
2023-01-01T18:00:00Z,discharge,794.31749,gallon,instr00003
2023-01-01T18:00:00Z,withdrawal,221.18927,gallon,instr00004
2023-01-01T18:00:00Z,discharge,31.22067,gallon,instr00004
2023-01-01T19:00:00Z,withdrawal,34.23738,gallon,instr00000
2023-01-01T19:00:00Z,discharge,184.5533,gallon,instr00000
2023-01-01T19:00:00Z,withdrawal,536.02404,gallon,instr00001
2023-01-01T19:00:00Z,discharge,281.90147,gallon,instr00001
2023-01-01T19:00:00Z,withdrawal,340.55088,gallon,instr00002
2023-01-01T19:00:00Z,discharge,838.37264,gallon,instr00002
2023-01-01T19:00:00Z,withdrawal,835.50816,gallon,instr00003
2023-01-01T19:00:00Z,discharge,630.5347,gallon,instr00003
2023-01-01T19:00:00Z,withdrawal,926.36869,gallon,instr00004
2023-01-01T19:00:00Z,discharge,659.32952,gallon,instr00004
2023-01-01T20:00:00Z,withdrawal,585.03357,gallon,instr00000
2023-01-01T20:00:00Z,discharge,923.02493,gallon,instr00000
2023-01-01T20:00:00Z,withdrawal,845.62657,gallon,instr00001
2023-01-01T20:00:00Z,discharge,970.31317,gallon,instr00001
2023-01-01T20:00:00Z,withdrawal,725.71434,gallon,instr00002
2023-01-01T20:00:00Z,discharge,677.05064,gallon,instr00002
2023-01-01T20:00:00Z,withdrawal,425.85344,gallon,instr00003
2023-01-01T20:00:00Z,discharge,178.57918,gallon,instr00003
2023-01-01T20:00:00Z,withdrawal,553.31844,gallon,instr00004
2023-01-01T20:00:00Z,discharge,830.3542,gallon,instr00004
2023-01-01T21:00:00Z,withdrawal,363.1229,gallon,instr00000
2023-01-01T21:00:00Z,discharge,978.80394,gallon,instr00000
2023-01-01T21:00:00Z,withdrawal,89.72008,gallon,instr00001
2023-01-01T21:00:00Z,discharge,793.42878,gallon,instr00001
2023-01-01T21:00:00Z,withdrawal,541.87243,gallon,instr00002
2023-01-01T21:00:00Z,discharge,167.72204,gallon,instr00002
2023-01-01T21:00:00Z,withdrawal,132.59324,gallon,instr00003
2023-01-01T21:00:00Z,discharge,316.67745,gallon,instr00003
2023-01-01T21:00:00Z,withdrawal,357.99761,gallon,instr00004
2023-01-01T21:00:00Z,discharge,375.2787,gallon,instr00004
2023-01-01T22:00:00Z,withdrawal,830.302,gallon,instr00000
2023-01-01T22:00:00Z,discharge,297.94291,gallon,instr00000
2023-01-01T22:00:00Z,withdrawal,781.16647,gallon,instr00001
2023-01-01T22:00:00Z,discharge,434.88209,gallon,instr00001
2023-01-01T22:00:00Z,withdrawal,335.50447,gallon,instr00002
2023-01-01T22:00:00Z,discharge,30.24177,gallon,instr00002
2023-01-01T22:00:00Z,withdrawal,936.77404,gallon,instr00003
2023-01-01T22:00:00Z,discharge,185.74206,gallon,instr00003
2023-01-01T22:00:00Z,withdrawal,453.82699,gallon,instr00004
2023-01-01T22:00:00Z,discharge,229.55417,gallon,instr00004
2023-01-01T23:00:00Z,withdrawal,705.68166,gallon,instr00000
2023-01-01T23:00:00Z,discharge,52.24315,gallon,instr00000
2023-01-01T23:00:00Z,withdrawal,739.48847,gallon,instr00001
2023-01-01T23:00:00Z,discharge,332.16609,gallon,instr00001
2023-01-01T23:00:00Z,withdrawal,255.66654,gallon,instr00002
2023-01-01T23:00:00Z,discharge,829.82003,gallon,instr00002
2023-01-01T23:00:00Z,withdrawal,755.95615,gallon,instr00003
2023-01-01T23:00:00Z,discharge,640.02241,gallon,instr00003
2023-01-01T23:00:00Z,withdrawal,887.91963,gallon,instr00004
2023-01-01T23:00:00Z,discharge,849.72688,gallon,instr00004
2023-01-02T00:00:00Z,withdrawal,737.11518,gallon,instr00000
2023-01-02T00:00:00Z,discharge,423.34545,gallon,instr00000
2023-01-02T00:00:00Z,withdrawal,988.40522,gallon,instr00001
2023-01-02T00:00:00Z,discharge,178.23148,gallon,instr00001
2023-01-02T00:00:00Z,withdrawal,997.71063,gallon,instr00002
2023-01-02T00:00:00Z,discharge,391.89454,gallon,instr00002
2023-01-02T00:00:00Z,withdrawal,685.51548,gallon,instr00003
2023-01-02T00:00:00Z,discharge,778.686,gallon,instr00003
2023-01-02T00:00:00Z,withdrawal,650.61952,gallon,instr00004
2023-01-02T00:00:00Z,discharge,749.36197,gallon,instr00004
2023-01-02T01:00:00Z,withdrawal,461.00598,gallon,instr00000
2023-01-02T01:00:00Z,discharge,148.16481,gallon,instr00000
2023-01-02T01:00:00Z,withdrawal,726.1193,gallon,instr00001
2023-01-02T01:00:00Z,discharge,771.80328,gallon,instr00001
2023-01-02T01:00:00Z,withdrawal,987.3821,gallon,instr00002
2023-01-02T01:00:00Z,discharge,910.8925,gallon,instr00002
2023-01-02T01:00:00Z,withdrawal,795.33792,gallon,instr00003
2023-01-02T01:00:00Z,discharge,735.42481,gallon,instr00003
2023-01-02T01:00:00Z,withdrawal,15.91915,gallon,instr00004
2023-01-02T01:00:00Z,discharge,567.07731,gallon,instr00004
2023-01-02T02:00:00Z,withdrawal,113.58741,gallon,instr00000
2023-01-02T02:00:00Z,discharge,877.75009,gallon,instr00000
2023-01-02T02:00:00Z,withdrawal,532.21533,gallon,instr00001
2023-01-02T02:00:00Z,discharge,824.21711,gallon,instr00001
2023-01-02T02:00:00Z,withdrawal,710.73455,gallon,instr00002
2023-01-02T02:00:00Z,discharge,987.18105,gallon,instr00002
2023-01-02T02:00:00Z,withdrawal,986.39376,gallon,instr00003
2023-01-02T02:00:00Z,discharge,620.05142,gallon,instr00003
2023-01-02T02:00:00Z,withdrawal,126.41918,gallon,instr00004
2023-01-02T02:00:00Z,discharge,958.54861,gallon,instr00004
2023-01-02T03:00:00Z,withdrawal,40.37651,gallon,instr00000
2023-01-02T03:00:00Z,discharge,287.00115,gallon,instr00000
2023-01-02T03:00:00Z,withdrawal,226.88003,gallon,instr00001
2023-01-02T03:00:00Z,discharge,66.53862,gallon,instr00001
2023-01-02T03:00:00Z,withdrawal,889.11836,gallon,instr00002
2023-01-02T03:00:00Z,discharge,459.1685,gallon,instr00002
2023-01-02T03:00:00Z,withdrawal,358.90232,gallon,instr00003
2023-01-02T03:00:00Z,discharge,160.71993,gallon,instr00003
2023-01-02T03:00:00Z,withdrawal,117.87577,gallon,instr00004
2023-01-02T03:00:00Z,discharge,399.85957,gallon,instr00004
2023-01-02T04:00:00Z,withdrawal,17.3033,gallon,instr00000
2023-01-02T04:00:00Z,discharge,130.16841,gallon,instr00000
2023-01-02T04:00:00Z,withdrawal,73.14006,gallon,instr00001
2023-01-02T04:00:00Z,discharge,193.35914,gallon,instr00001
2023-01-02T04:00:00Z,withdrawal,58.05846,gallon,instr00002
2023-01-02T04:00:00Z,discharge,877.71886,gallon,instr00002
2023-01-02T04:00:00Z,withdrawal,754.08945,gallon,instr00003
2023-01-02T04:00:00Z,discharge,987.73079,gallon,instr00003
2023-01-02T04:00:00Z,withdrawal,197.47469,gallon,instr00004
2023-01-02T04:00:00Z,discharge,83.8137,gallon,instr00004
2023-01-02T05:00:00Z,withdrawal,930.32032,gallon,instr00000
2023-01-02T05:00:00Z,discharge,658.37216,gallon,instr00000
2023-01-02T05:00:00Z,withdrawal,468.73805,gallon,instr00001
2023-01-02T05:00:00Z,discharge,814.87419,gallon,instr00001
2023-01-02T05:00:00Z,withdrawal,265.75188,gallon,instr00002
2023-01-02T05:00:00Z,discharge,624.66455,gallon,instr00002
2023-01-02T05:00:00Z,withdrawal,173.59514,gallon,instr00003
2023-01-02T05:00:00Z,discharge,546.37996,gallon,instr00003
2023-01-02T05:00:00Z,withdrawal,174.95671,gallon,instr00004
2023-01-02T05:00:00Z,discharge,418.54121,gallon,instr00004
2023-01-02T06:00:00Z,withdrawal,14.19896,gallon,instr00000
2023-01-02T06:00:00Z,discharge,490.71205,gallon,instr00000
2023-01-02T06:00:00Z,withdrawal,897.09136,gallon,instr00001
2023-01-02T06:00:00Z,discharge,126.42002,gallon,instr00001
2023-01-02T06:00:00Z,withdrawal,983.57702,gallon,instr00002
2023-01-02T06:00:00Z,discharge,75.25794,gallon,instr00002
2023-01-02T06:00:00Z,withdrawal,692.09041,gallon,instr00003
2023-01-02T06:00:00Z,discharge,638.48507,gallon,instr00003
2023-01-02T06:00:00Z,withdrawal,159.0036,gallon,instr00004
2023-01-02T06:00:00Z,discharge,116.19968,gallon,instr00004
2023-01-02T07:00:00Z,withdrawal,324.33543,gallon,instr00000
2023-01-02T07:00:00Z,discharge,785.68602,gallon,instr00000
2023-01-02T07:00:00Z,withdrawal,551.70273,gallon,instr00001
2023-01-02T07:00:00Z,discharge,512.67376,gallon,instr00001
2023-01-02T07:00:00Z,withdrawal,994.88721,gallon,instr00002
2023-01-02T07:00:00Z,discharge,619.57018,gallon,instr00002
2023-01-02T07:00:00Z,withdrawal,504.8496,gallon,instr00003
2023-01-02T07:00:00Z,discharge,854.33977,gallon,instr00003
2023-01-02T07:00:00Z,withdrawal,586.73367,gallon,instr00004
2023-01-02T07:00:00Z,discharge,612.05664,gallon,instr00004
2023-01-02T08:00:00Z,withdrawal,523.51916,gallon,instr00000
2023-01-02T08:00:00Z,discharge,988.91271,gallon,instr00000
2023-01-02T08:00:00Z,withdrawal,475.56657,gallon,instr00001
2023-01-02T08:00:00Z,discharge,674.15941,gallon,instr00001
2023-01-02T08:00:00Z,withdrawal,544.94799,gallon,instr00002
2023-01-02T08:00:00Z,discharge,408.8938,gallon,instr00002
2023-01-02T08:00:00Z,withdrawal,107.36464,gallon,instr00003
2023-01-02T08:00:00Z,discharge,425.25462,gallon,instr00003
2023-01-02T08:00:00Z,withdrawal,972.83912,gallon,instr00004
2023-01-02T08:00:00Z,discharge,137.28988,gallon,instr00004
2023-01-02T09:00:00Z,withdrawal,602.70342,gallon,instr00000
2023-01-02T09:00:00Z,discharge,981.96567,gallon,instr00000
2023-01-02T09:00:00Z,withdrawal,994.83906,gallon,instr00001
2023-01-02T09:00:00Z,discharge,643.96316,gallon,instr00001
2023-01-02T09:00:00Z,withdrawal,177.36114,gallon,instr00002
2023-01-02T09:00:00Z,discharge,641.49925,gallon,instr00002
2023-01-02T09:00:00Z,withdrawal,900.71235,gallon,instr00003
2023-01-02T09:00:00Z,discharge,187.43301,gallon,instr00003
2023-01-02T09:00:00Z,withdrawal,515.60387,gallon,instr00004
2023-01-02T09:00:00Z,discharge,682.77512,gallon,instr00004
2023-01-02T10:00:00Z,withdrawal,254.56815,gallon,instr00000
2023-01-02T10:00:00Z,discharge,705.7948,gallon,instr00000
2023-01-02T10:00:00Z,withdrawal,202.48565,gallon,instr00001
2023-01-02T10:00:00Z,discharge,332.89267,gallon,instr00001
2023-01-02T10:00:00Z,withdrawal,190.36348,gallon,instr00002
2023-01-02T10:00:00Z,discharge,136.08323,gallon,instr00002
2023-01-02T10:00:00Z,withdrawal,336.74787,gallon,instr00003
2023-01-02T10:00:00Z,discharge,723.61506,gallon,instr00003
2023-01-02T10:00:00Z,withdrawal,195.78021,gallon,instr00004
2023-01-02T10:00:00Z,discharge,527.74796,gallon,instr00004
2023-01-02T11:00:00Z,withdrawal,94.51251,gallon,instr00000
2023-01-02T11:00:00Z,discharge,756.29048,gallon,instr00000
2023-01-02T11:00:00Z,withdrawal,250.88448,gallon,instr00001
2023-01-02T11:00:00Z,discharge,358.4998,gallon,instr00001
2023-01-02T11:00:00Z,withdrawal,264.24401,gallon,instr00002
2023-01-02T11:00:00Z,discharge,881.24364,gallon,instr00002
2023-01-02T11:00:00Z,withdrawal,556.19296,gallon,instr00003
2023-01-02T11:00:00Z,discharge,490.88658,gallon,instr00003
2023-01-02T11:00:00Z,withdrawal,774.70943,gallon,instr00004
2023-01-02T11:00:00Z,discharge,979.27937,gallon,instr00004
2023-01-02T12:00:00Z,withdrawal,943.4353,gallon,instr00000
2023-01-02T12:00:00Z,discharge,879.36149,gallon,instr00000
2023-01-02T12:00:00Z,withdrawal,961.77255,gallon,instr00001
2023-01-02T12:00:00Z,discharge,700.04439,gallon,instr00001
2023-01-02T12:00:00Z,withdrawal,447.11931,gallon,instr00002
2023-01-02T12:00:00Z,discharge,231.41138,gallon,instr00002
2023-01-02T12:00:00Z,withdrawal,814.76955,gallon,instr00003
2023-01-02T12:00:00Z,discharge,538.85822,gallon,instr00003
2023-01-02T12:00:00Z,withdrawal,648.53962,gallon,instr00004
2023-01-02T12:00:00Z,discharge,862.6777,gallon,instr00004
2023-01-02T13:00:00Z,withdrawal,226.86825,gallon,instr00000
2023-01-02T13:00:00Z,discharge,720.83765,gallon,instr00000
2023-01-02T13:00:00Z,withdrawal,543.17092,gallon,instr00001
2023-01-02T13:00:00Z,discharge,349.16838,gallon,instr00001
2023-01-02T13:00:00Z,withdrawal,596.08753,gallon,instr00002
2023-01-02T13:00:00Z,discharge,392.16202,gallon,instr00002
2023-01-02T13:00:00Z,withdrawal,137.60925,gallon,instr00003
2023-01-02T13:00:00Z,discharge,899.66143,gallon,instr00003
2023-01-02T13:00:00Z,withdrawal,931.37347,gallon,instr00004
2023-01-02T13:00:00Z,discharge,968.19916,gallon,instr00004
2023-01-02T14:00:00Z,withdrawal,164.23604,gallon,instr00000
2023-01-02T14:00:00Z,discharge,912.60285,gallon,instr00000
2023-01-02T14:00:00Z,withdrawal,841.11157,gallon,instr00001
2023-01-02T14:00:00Z,discharge,39.6889,gallon,instr00001
2023-01-02T14:00:00Z,withdrawal,802.37573,gallon,instr00002
2023-01-02T14:00:00Z,discharge,619.07009,gallon,instr00002
2023-01-02T14:00:00Z,withdrawal,616.13983,gallon,instr00003
2023-01-02T14:00:00Z,discharge,461.45573,gallon,instr00003
2023-01-02T14:00:00Z,withdrawal,763.69243,gallon,instr00004
2023-01-02T14:00:00Z,discharge,758.86065,gallon,instr00004
2023-01-02T15:00:00Z,withdrawal,195.23439,gallon,instr00000
2023-01-02T15:00:00Z,discharge,742.13391,gallon,instr00000
2023-01-02T15:00:00Z,withdrawal,479.60989,gallon,instr00001
2023-01-02T15:00:00Z,discharge,103.98032,gallon,instr00001
2023-01-02T15:00:00Z,withdrawal,730.34022,gallon,instr00002
2023-01-02T15:00:00Z,discharge,701.77542,gallon,instr00002
2023-01-02T15:00:00Z,withdrawal,664.96229,gallon,instr00003
2023-01-02T15:00:00Z,discharge,760.723,gallon,instr00003
2023-01-02T15:00:00Z,withdrawal,739.52397,gallon,instr00004
2023-01-02T15:00:00Z,discharge,95.33346,gallon,instr00004
2023-01-02T16:00:00Z,withdrawal,982.20222,gallon,instr00000
2023-01-02T16:00:00Z,discharge,25.79244,gallon,instr00000
2023-01-02T16:00:00Z,withdrawal,909.23637,gallon,instr00001
2023-01-02T16:00:00Z,discharge,934.31845,gallon,instr00001
2023-01-02T16:00:00Z,withdrawal,216.32461,gallon,instr00002
2023-01-02T16:00:00Z,discharge,724.68028,gallon,instr00002
2023-01-02T16:00:00Z,withdrawal,975.39176,gallon,instr00003
2023-01-02T16:00:00Z,discharge,491.92379,gallon,instr00003
2023-01-02T16:00:00Z,withdrawal,291.40834,gallon,instr00004
2023-01-02T16:00:00Z,discharge,356.29046,gallon,instr00004
